subject,game_id,local_index
Vita Vea,W5,53.39161100084462
Sam Darnold,W5,64.86381679709748
Jaxon Smith-Njigba,W5,71.37029717242007
Tariq Woolen,W5,54.97986281131144
Kenneth Walker III,W5,52.42561930843757
Devon Witherspoon,W5,42.82549721120512
Dak Prescott,W5,43.42449381459554
CeeDee Lamb,W5,55.35155941717086
Quinnen Williams,W5,87.48137546976119
Javonte Williams,W5,69.948081812941
George Pickens,W5,76.49970964296898
Drake Maye,W5,72.56725125168767
TreVeyon Henderson,W5,40.39544786497389
Stefon Diggs,W5,58.64357304845299
Christian Gonzalez,W5,100.0
Jalen Hurts,W6,29.20487844919688
Saquon Barkley,W6,25.29575036589901
AJ Brown,W6,15.859621362241684
Quinyon Mitchell,W6,0.0
Zack Baun,W6,29.34549666885069
Josh Allen,W6,22.128950357110387
James Cook,W6,17.926749367094626
Dalton Kincaid,W6,37.069758731177664
Matt Milano,W6,30.13357862379446
Greg Rousseau,W6,38.94564431867729
Joe Burrow,W6,16.663267010794865
JaMarr Chase,W6,43.77177044644625
Tee Higgins,W6,57.55171075640072
Trey Hendrickson,W6,36.4025983042708
Evan McPherson,W6,46.81710093590652
Daniel Jones,W6,50.9727229020322
Jonathan Taylor,W6,68.73159575403226
Michael Pittman Jr,W6,49.04326168642022
Quenton Nelson,W6,64.47664801641108
Patrick Mahomes,W6,35.374218696337145
Travis Kelce,W6,19.708456656118525
Chris Jones,W6,1.4485892507385487
Xavier Worthy,W6,66.20853592596512
Caleb Williams,W6,54.12677445413643
DJ Moore,W6,40.6239358498187
Keenan Allen,W6,25.25556611273726
Rome Odunze,W6,29.449869323088247
Jaylon Johnson,W6,35.54999854766975
Baker Mayfield,W6,46.62685964678142
Mike Evans,W6,37.75723701212904
Chris Godwin,W6,28.63122916045316
Vita Vea,W6,31.96544129253593
Sam Darnold,W6,64.72476780665505
Jaxon Smith-Njigba,W6,52.91382710198442
Tariq Woolen,W6,27.28893315262352
Kenneth Walker III,W6,34.91647904067077
Devon Witherspoon,W6,31.321479755185617
Dak Prescott,W6,34.63166142177448
CeeDee Lamb,W6,51.449040692965234
Quinnen Williams,W6,42.0158456909045
Javonte Williams,W6,50.39108290666074
George Pickens,W6,43.20978079388817
Drake Maye,W6,59.46903477358643
Stefon Diggs,W6,34.00270184350081
Christian Gonzalez,W6,23.09154965465025
Kayshon Boutte,W6,100.0
Jalen Hurts,W7,41.85025911520267
Saquon Barkley,W7,31.064879427363163
AJ Brown,W7,77.51308470542226
Quinyon Mitchell,W7,42.14064138432264
Zack Baun,W7,45.21742992350138
Joe Burrow,W7,35.41429062304209
JaMarr Chase,W7,67.1248182284883
Tee Higgins,W7,62.98407149857363
Trey Hendrickson,W7,49.32065091730252
Evan McPherson,W7,67.10293895422755
Daniel Jones,W7,48.9376175282197
Jonathan Taylor,W7,82.95077381707519
Michael Pittman Jr,W7,67.02955855980997
Quenton Nelson,W7,85.39147758095696
Laiatu Latu,W7,61.93398486459626
Patrick Mahomes,W7,64.6023183134815
Chris Jones,W7,74.539233646739
Xavier Worthy,W7,24.493062410568765
Caleb Williams,W7,45.31714935027672
DJ Moore,W7,52.01421314531234
Keenan Allen,W7,31.724202433442905
Rome Odunze,W7,37.4716468903057
Jaylon Johnson,W7,45.38377443232748
Baker Mayfield,W7,22.85533482006118
Mike Evans,W7,38.61661299165714
Chris Godwin,W7,32.14205835993352
Vita Vea,W7,100.0
Sam Darnold,W7,41.65869309505988
Jaxon Smith-Njigba,W7,61.01415656498792
Tariq Woolen,W7,41.28651609062452
Kenneth Walker III,W7,0.0
Devon Witherspoon,W7,43.51927462282289
Dak Prescott,W7,70.61998740225924
CeeDee Lamb,W7,70.6765225201989
Quinnen Williams,W7,27.206192268173684
Javonte Williams,W7,65.57745014843952
George Pickens,W7,55.41150375682755
Drake Maye,W7,84.0727397112476
TreVeyon Henderson,W7,23.94554288931809
Stefon Diggs,W7,81.62367631381294
Kayshon Boutte,W7,47.18057113539319
Jalen Hurts,W8,29.57298915186273
Saquon Barkley,W8,60.3714887853191
AJ Brown,W8,20.93200310849484
Quinyon Mitchell,W8,26.7658147498151
Zack Baun,W8,0.0
Josh Allen,W8,17.98049308470269
James Cook,W8,65.64155327661241
Dalton Kincaid,W8,27.70621817314952
Matt Milano,W8,40.123435832770895
Greg Rousseau,W8,42.55432623931001
Joe Burrow,W8,1.4883277464285027
JaMarr Chase,W8,3.957514637819785
Tee Higgins,W8,36.51428840454489
Trey Hendrickson,W8,14.312447496122775
Evan McPherson,W8,45.77447785320475
Daniel Jones,W8,53.0401169156138
Jonathan Taylor,W8,38.798511156777
Michael Pittman Jr,W8,72.26702881984345
Quenton Nelson,W8,80.00306630919522
Laiatu Latu,W8,40.3590620430545
Patrick Mahomes,W8,47.21728879969072
Travis Kelce,W8,100.0
Xavier Worthy,W8,48.11915193945514
Caleb Williams,W8,23.79921485508735
DJ Moore,W8,6.96796104782834
Keenan Allen,W8,44.9427477650574
Rome Odunze,W8,34.94109962681666
Jaylon Johnson,W8,32.38361705097001
Baker Mayfield,W8,66.24891866279928
Mike Evans,W8,10.846754052792155
Chris Godwin,W8,37.27370117315756
Antoine Winfield Jr,W8,6.157498859258877
Vita Vea,W8,33.84886027397066
Dak Prescott,W8,32.98237620711845
CeeDee Lamb,W8,49.738773030037706
Quinnen Williams,W8,40.38161447302376
Javonte Williams,W8,67.24800820230591
George Pickens,W8,34.1854600635449
Drake Maye,W8,60.18844072850289
TreVeyon Henderson,W8,62.95060016723839
Stefon Diggs,W8,68.4525855866857
Kayshon Boutte,W8,99.20058982661104
Jalen Hurts,W10,53.292001934976376
Saquon Barkley,W10,73.0414290275273
AJ Brown,W10,36.5662194075527
Quinyon Mitchell,W10,68.18417679716434
Zack Baun,W10,76.7680818585598
Josh Allen,W10,43.44784526110699
James Cook,W10,38.79542090917187
Dalton Kincaid,W10,38.18205691234836
Matt Milano,W10,0.0
Greg Rousseau,W10,59.80864859665521
Daniel Jones,W10,79.42900802212623
Jonathan Taylor,W10,100.0
Michael Pittman Jr,W10,47.40629973362863
Quenton Nelson,W10,47.65118557279432
Caleb Williams,W10,77.62327834562414
DJ Moore,W10,39.23035107632944
Keenan Allen,W10,70.38112688444652
Rome Odunze,W10,84.3768971754592
Jaylon Johnson,W10,77.12839998905567
Baker Mayfield,W10,54.50994948120474
Mike Evans,W10,62.29490975887106
Chris Godwin,W10,54.48611415748049
Antoine Winfield Jr,W10,62.62724044814786
Vita Vea,W10,96.67133501252395
Sam Darnold,W10,57.42692875730797
Jaxon Smith-Njigba,W10,77.09007097364422
Tariq Woolen,W10,43.47284870819341
Kenneth Walker III,W10,49.10269187293783
Devon Witherspoon,W10,83.68877520282535
Drake Maye,W10,76.92582806527703
TreVeyon Henderson,W10,78.32516739838059
Stefon Diggs,W10,54.68020024444349
Jalen Hurts,W11,18.85869861704116
Saquon Barkley,W11,77.67662984248169
AJ Brown,W11,34.924308162611126
Quinyon Mitchell,W11,79.6991052717879
Zack Baun,W11,71.04216608258889
