subject,game_id,local_index
Quenton Nelson,W7,82.65387160378495
Laiatu Latu,W7,59.15014806873553
Patrick Mahomes,W7,49.54976469485742
Chris Jones,W7,78.71523054656058
Xavier Worthy,W7,40.48462837791605
Caleb Williams,W7,41.5433768666087
DJ Moore,W7,49.579928444913726
Keenan Allen,W7,29.078830102555287
Rome Odunze,W7,32.83436058084793
Jaylon Johnson,W7,31.957381206391506
Baker Mayfield,W7,16.33331083967743
Mike Evans,W7,36.17818138036719
Chris Godwin,W7,36.52544365688627
Vita Vea,W7,100.0
Sam Darnold,W7,37.968300382631725
Jaxon Smith-Njigba,W7,74.65544007622333
Tariq Woolen,W7,37.28364071262106
Kenneth Walker III,W7,0.0
Devon Witherspoon,W7,39.08452465263074
Dak Prescott,W7,74.47986547207002
CeeDee Lamb,W7,77.1154351708062
Quinnen Williams,W7,22.615184856310155
Javonte Williams,W7,61.5469195866415
George Pickens,W7,45.13721600334483
Drake Maye,W7,80.00517718288104
TreVeyon Henderson,W7,13.098991528100395
Stefon Diggs,W7,43.943876434527375
Kayshon Boutte,W7,43.82434484133486
Jalen Hurts,W8,29.372584996069147
Saquon Barkley,W8,69.9651096712108
AJ Brown,W8,36.00447064323674
Quinyon Mitchell,W8,26.152609553371626
Zack Baun,W8,2.41674524304585
Josh Allen,W8,25.536383024818477
James Cook,W8,68.26440884513507
Dalton Kincaid,W8,34.536000583059554
Matt Milano,W8,48.17205111134259
Greg Rousseau,W8,46.271382200014315
Joe Burrow,W8,12.46616275609742
JaMarr Chase,W8,0.0
Tee Higgins,W8,50.78472430680103
Trey Hendrickson,W8,20.264875964839202
Evan McPherson,W8,51.712128431978435
Daniel Jones,W8,60.4479947515128
Jonathan Taylor,W8,47.37403385178228
Michael Pittman Jr,W8,71.23143618227571
Quenton Nelson,W8,83.46452587069578
Laiatu Latu,W8,48.00612921826061
Patrick Mahomes,W8,45.182311068460535
Travis Kelce,W8,100.0
Xavier Worthy,W8,58.2035470728675
Caleb Williams,W8,22.300933791540114
DJ Moore,W8,19.93511869154444
Keenan Allen,W8,57.352397398290435
Rome Odunze,W8,48.00823983505425
Jaylon Johnson,W8,64.51231935856954
Baker Mayfield,W8,74.59468613156508
Mike Evans,W8,6.499249301760413
Chris Godwin,W8,44.303291437144786
Antoine Winfield Jr,W8,24.336858034256498
Vita Vea,W8,42.60342456143152
Dak Prescott,W8,32.29924676593929
CeeDee Lamb,W8,48.434324193881395
Quinnen Williams,W8,46.606876578480225
Javonte Williams,W8,70.35595077815026
George Pickens,W8,42.43252611547072
Drake Maye,W8,64.79870117881819
TreVeyon Henderson,W8,66.89408749213173
Stefon Diggs,W8,77.00736539914584
Kayshon Boutte,W8,99.47912326376903
Jalen Hurts,W10,53.93934027611233
Saquon Barkley,W10,77.06083766948825
AJ Brown,W10,35.23025249730227
Quinyon Mitchell,W10,69.14987813391633
Zack Baun,W10,80.29418563101432
Josh Allen,W10,43.59266631986039
James Cook,W10,33.08364339835259
Dalton Kincaid,W10,30.99983225960135
Matt Milano,W10,0.0
Greg Rousseau,W10,66.16263099840717
Daniel Jones,W10,66.8080893632261
Jonathan Taylor,W10,95.56771278168611
Michael Pittman Jr,W10,46.71353252607486
Quenton Nelson,W10,39.57012112240919
Caleb Williams,W10,86.21982308811063
DJ Moore,W10,34.55988788575561
Keenan Allen,W10,71.52036435981802
Rome Odunze,W10,88.90627574398344
Jaylon Johnson,W10,57.51352365187987
Baker Mayfield,W10,50.260518247445916
Mike Evans,W10,64.93756285400907
Chris Godwin,W10,57.16734137727837
Antoine Winfield Jr,W10,64.9340449909434
Vita Vea,W10,100.0
Sam Darnold,W10,55.674696282409045
Jaxon Smith-Njigba,W10,64.29779398594874
Tariq Woolen,W10,54.04251469388952
Kenneth Walker III,W10,43.63519495992191
Devon Witherspoon,W10,91.5590058012963
Drake Maye,W10,83.66719121338811
TreVeyon Henderson,W10,80.9298209204961
Stefon Diggs,W10,53.2933500494714
Jalen Hurts,W11,27.827012601126448
Saquon Barkley,W11,74.43659923688753
AJ Brown,W11,29.5346888955775
Quinyon Mitchell,W11,79.11093957471986
Zack Baun,W11,72.0646590075211
Josh Allen,W11,44.784837814448075
James Cook,W11,88.10082591439934
Dalton Kincaid,W11,47.21165269996249
Greg Rousseau,W11,100.0
Joe Burrow,W11,40.37900830569783
JaMarr Chase,W11,17.184972370722967
Tee Higgins,W11,62.14757313989453
Trey Hendrickson,W11,53.45594294773923
Evan McPherson,W11,78.50729297039291
Patrick Mahomes,W11,71.2137229378827
Travis Kelce,W11,62.941991740842305
Chris Jones,W11,70.19112406124071
Caleb Williams,W11,87.02841689343094
DJ Moore,W11,28.240037178756182
Rome Odunze,W11,35.64880440439993
Jaylon Johnson,W11,69.20804551919275
Baker Mayfield,W11,88.62682847649516
Mike Evans,W11,44.07890443627868
Chris Godwin,W11,49.46424292071188
Antoine Winfield Jr,W11,0.0
Vita Vea,W11,20.211839883398426
Sam Darnold,W11,40.171854748883206
Jaxon Smith-Njigba,W11,44.68606067640973
Tariq Woolen,W11,83.76238117448112
Kenneth Walker III,W11,48.59225293063834
Devon Witherspoon,W11,39.64997728745646
Dak Prescott,W11,75.87503285795981
CeeDee Lamb,W11,50.05735343163188
Quinnen Williams,W11,67.91665958940264
Javonte Williams,W11,39.25048079675189
George Pickens,W11,73.93564291934597
Drake Maye,W11,84.70216471837108
TreVeyon Henderson,W11,88.47828678640175
Stefon Diggs,W11,47.120021945934596
Jalen Hurts,W12,34.11653966366924
Saquon Barkley,W12,33.13291571572171
AJ Brown,W12,55.02389418816931
Quinyon Mitchell,W12,47.672738459091306
Zack Baun,W12,37.466826942795876
Josh Allen,W12,43.28536248899189
James Cook,W12,34.07393749480561
Dalton Kincaid,W12,53.70728728332029
Matt Milano,W12,36.43989287620297
Greg Rousseau,W12,6.922016045633772
Joe Burrow,W12,44.701855244599805
JaMarr Chase,W12,19.233346715923048
Tee Higgins,W12,47.1632221463955
Trey Hendrickson,W12,40.35788347885572
Evan McPherson,W12,79.6545316243583
Daniel Jones,W12,49.50906770880889
Jonathan Taylor,W12,46.192108571881654
Michael Pittman Jr,W12,65.7395026832643
Quenton Nelson,W12,60.02987508676211
Laiatu Latu,W12,79.44361465900866
Patrick Mahomes,W12,90.65449042553833
Travis Kelce,W12,91.88440290520731
Xavier Worthy,W12,100.0
Caleb Williams,W12,70.12124429869164
DJ Moore,W12,81.12145706073208
Keenan Allen,W12,56.1312755140662
Rome Odunze,W12,43.51847327356203
Jaylon Johnson,W12,57.03765483308308
Baker Mayfield,W12,46.46974760398029
Mike Evans,W12,39.13502144580646
Chris Godwin,W12,70.04971484433794
Antoine Winfield Jr,W12,0.0
Vita Vea,W12,1.7735015429469598
Sam Darnold,W12,47.23450350578833
Jaxon Smith-Njigba,W12,75.54954573274
Tariq Woolen,W12,69.05284483486076
Kenneth Walker III,W12,66.37032411645248
Devon Witherspoon,W12,66.76489149029207
Dak Prescott,W12,77.49622216538677
CeeDee Lamb,W12,45.61011434052388
Quinnen Williams,W12,64.3894997978834
Javonte Williams,W12,38.278213530805985
George Pickens,W12,48.86818325142512
Drake Maye,W12,51.068702758384234
TreVeyon Henderson,W12,6.538192937483
Stefon Diggs,W12,93.65078862133596
Christian Gonzalez,W12,78.22935589968549
Jalen Hurts,W13,9.949909999331567
Saquon Barkley,W13,10.168264732790867
AJ Brown,W13,10.770046208710298
Quinyon Mitchell,W13,8.56546621843493
Zack Baun,W13,0.0
